ID,DESC_CLASIFICACION,COD_BARRIO,BARRIO,COD_DISTRITO,DISTRITO,ESTADO,COORDENADAS-ETRS89,COORDENADAS-WGS84,TIPO_VIA,NOM_VIA,NUM_VIA,COD_POSTAL,DIRECCION_AUX,NDP,FECHA_INSTALACION,CODIGO_INTERNO,CONTRATO_COD,TOTAL_ELEM,tipo,CANTIDAD_JUEGOS_POR_TIPO,CAPACIDAD_MAX
17816,Area_infantil,141,Pavones,14.0,Moratalaz,Operativo,"[446061.82, 4471857.27]","[-3.63557337, 40.39557252]",Calle,Arroyo_fontarron,431,28030.0,"Calle_arroyo_fontarron, 431",11101242.0,2013-01-01T00:00:00Z,14002,AE21,13,Infantil,"{'Deportivas': 0, 'Infantiles': 1, 'Mayores': 0}",25
1118678,Area_infantil,61,Bellas_vistas,6.0,Tetuan,Operativo,"[440188.93, 4477747.767]","[-3.70532508, 40.44823577]",Calle,Bravo_murillo,107,28020.0,"Calle_bravo_murillo, 107",11029075.0,2016-10-03T00:00:00Z,6072,AE21,10,Infantil,"{'Deportivas': 0, 'Infantiles': 5, 'Mayores': 0}",30
17591,Area_infantil,127,Pradolongo,12.0,Usera,Operativo,"[440054.609, 4470072.219]","[-3.70618572, 40.37908115]",Calle,Cristo_de_la_victoria,124,28026.0,"Calle_cristo_de_la_victoria, 124",11085844.0,2003-01-01T00:00:00Z,12023,AE21,12,Infantil,"{'Deportivas': 0, 'Infantiles': 0, 'Mayores': 0}",33
17101,Area_infantil,82,Fuentelarreina,8.0,Fuencarral-el_pardo,Operativo,"[437505.669, 4481460.834]","[-3.73733082, 40.48148692]",Calle,Gabriela_mistral,012,28035.0,"Calle_gabriela_mistral, 012",11051271.0,2006-04-18T00:00:00Z,8124,AE21,9,Infantil,"{'Deportivas': 0, 'Infantiles': 4, 'Mayores': 4}",24
17103,Area_infantil,86,Valverde,8.0,Fuencarral-el_pardo,Operativo,"[442680.226, 4483565.055]","[-3.67647407, 40.50081594]",Calle,Castiello_de_jaca,009,28050.0,"Calle_castiello_de_jaca, 009",31023173.0,2007-02-06T00:00:00Z,8126,AE21,9,Infantil,"{'Deportivas': 0, 'Infantiles': 5, 'Mayores': 0}",23
17105,Area_infantil,86,Valverde,8.0,Fuencarral-el_pardo,Operativo,"[442650.585, 4484304.924]","[-3.67689086, 40.50747891]",Calle,Capiscol,005,28050.0,"Calle_capiscol, 005",31038107.0,17105-FECHA_INSTALACION-incorrecta,8128,AE21,10,Infantil,"{'Deportivas': 0, 'Infantiles': 6, 'Mayores': 0}",11
17107,Area_infantil,86,Valverde,8.0,Fuencarral-el_pardo,Operativo,"[442860.875, 4484544.198]","[-3.67443058, 40.5096489]",Calle,Fromista,013,28050.0,"Calle_fromista, 013",31023247.0,17107-FECHA_INSTALACION-incorrecta,8130,AE21,7,Infantil,"{'Deportivas': 0, 'Infantiles': 2, 'Mayores': 0}",20
17109,Area_infantil,86,Valverde,8.0,Fuencarral-el_pardo,Operativo,"[443025.593, 4484557.257]","[-3.67248767, 40.50977787]",Calle,Palas_de_rey,048,28050.0,"Calle_palas_de_rey, 048",31016101.0,2007-02-15T00:00:00Z,8132,AE21,7,Infantil,"{'Deportivas': 0, 'Infantiles': 8, 'Mayores': 0}",40
17111,Area_infantil,86,Valverde,8.0,Fuencarral-el_pardo,Operativo,"[442746.05, 4483854.34]","[-3.67572343, 40.50342647]",Calle,Castiello_de_jaca,019,28050.0,"Calle_castiello_de_jaca, 019",31013379.0,2007-02-06T00:00:00Z,8134,AE21,10,Infantil,"{'Deportivas': 0, 'Infantiles': 6, 'Mayores': 0}",14
17113,Area_infantil,86,Valverde,8.0,Fuencarral-el_pardo,Operativo,"[443262.645, 4483938.333]","[-3.66963439, 40.5042186]",Paseo,San_millan_de_la_cogolla,014,28050.0,"Paseo_san_millan_de_la_cogolla, 014",31006119.0,2007-02-15T00:00:00Z,8136,AE21,13,Infantil,"{'Deportivas': 0, 'Infantiles': 4, 'Mayores': 0}",22
17115,Area_infantil,86,Valverde,8.0,Fuencarral-el_pardo,Operativo,"[442756.832, 4484345.009]","[-3.67564054, 40.50784735]",Calle,San_juan_de_ortega,090,28050.0,"Calle_san_juan_de_ortega, 090",31023640.0,2007-02-15T00:00:00Z,8138,AE21,9,Infantil,"{'Deportivas': 0, 'Infantiles': 5, 'Mayores': 0}",29
17117,Area_infantil,88,El_goloso,8.0,Fuencarral-el_pardo,Operativo,"[441172.5, 4484340.58]","[-3.6943387, 40.50769662]",Avenida,Monasterio_de_silos,073,28049.0,"Avenida_monasterio_de_silos, 073",31019656.0,2005-07-18T00:00:00Z,8141,AE21,4,Infantil,"{'Deportivas': 0, 'Infantiles': 1, 'Mayores': 0}",13
17120,Area_infantil,87,Mirasierra,8.0,Fuencarral-el_pardo,Operativo,"[440569.498, 4483475.038]","[-3.70137418, 40.49985654]",Calle,Monasterio_de_el_paular,136,28049.0,"Calle_monasterio_de_el_paular, 136",31026371.0,2005-07-15T00:00:00Z,8144,AE21,11,Infantil,"{'Deportivas': 0, 'Infantiles': 4, 'Mayores': 0}",13
17122,Area_infantil,83,Peñagrande,8.0,Fuencarral-el_pardo,Operativo,"[438666.485, 4480455.833]","[-3.72353894, 40.47252009]",Calle,Joaquin_lorenzo,002,28035.0,"Calle_joaquin_lorenzo, 002",11044367.0,2005-07-28T00:00:00Z,8146,AE21,9,Infantil,"{'Deportivas': 0, 'Infantiles': 10, 'Mayores': 0}",21
17124,Area_infantil,83,Peñagrande,8.0,Fuencarral-el_pardo,Operativo,"[438800.507, 4481576.008]","[-3.72206614, 40.48262089]",Calle,Julio_calvo,022,28035.0,"Calle_julio_calvo, 022",11045442.0,17124-FECHA_INSTALACION-incorrecta,8148,AE21,13,Infantil,"{'Deportivas': 0, 'Infantiles': 5, 'Mayores': 0}",29
17126,Area_infantil,83,Peñagrande,8.0,Fuencarral-el_pardo,Operativo,"[439362.283, 4481282.508]","[-3.71541041, 40.48001816]",Calle,Isla_de_arosa,002,28035.0,"Calle_isla_de_arosa, 002",11045687.0,2007-04-19T00:00:00Z,8150,AE21,17,Infantil,"{'Deportivas': 0, 'Infantiles': 4, 'Mayores': 0}",12
17128,Area_infantil,87,Mirasierra,8.0,Fuencarral-el_pardo,Operativo,"[438865.684, 4482553.516]","[-3.72139148, 40.4914314]",Calle,Collado_de_marichiva,115,28035.0,"Calle_collado_de_marichiva, 115",20135678.0,2007-04-17T00:00:00Z,8152,AE21,6,Infantil,"{'Deportivas': 0, 'Infantiles': 2, 'Mayores': 0}",38
17130,Area_infantil,83,Peñagrande,8.0,Fuencarral-el_pardo,Operativo,"[439272.49, 4480594.38]","[-3.71640382, 40.4738127]",Calle,Chantada,040,28035.0,"Calle_chantada, 040",31008984.0,2009-04-18T00:00:00Z,8155,AE21,14,Infantil,"{'Deportivas': 0, 'Infantiles': 0, 'Mayores': 0}",40
17132,Area_infantil,83,Peñagrande,8.0,Fuencarral-el_pardo,Operativo,"[438407.0, 4480631.154]","[-3.72661683, 40.47408024]",Calle,Joaquin_lorenzo,036,28035.0,"Calle_joaquin_lorenzo, 036",11044479.0,2006-09-28T00:00:00Z,8158,AE21,4,Infantil,"{'Deportivas': 0, 'Infantiles': 1, 'Mayores': 0}",1
17134,Area_infantil,86,Valverde,8.0,Fuencarral-el_pardo,Operativo,"[442487.66, 4484288.48]","[-3.67881223, 40.5073195]",Calle,Berdun,012,28050.0,"Calle_berdun, 012",31027751.0,2007-04-19T00:00:00Z,8161,AE21,7,Infantil,"{'Deportivas': 0, 'Infantiles': 3, 'Mayores': 0}",35
17136,Area_infantil,81,El_pardo,8.0,Fuencarral-el_pardo,Operativo,"[435356.135, 4483489.981]","[-3.76289669, 40.49960139]",Carretera,El_pardo,045,28035.0,"Carretera_el_pardo, 045",31063243.0,2007-03-29T00:00:00Z,8163,AE21,7,Infantil,"{'Deportivas': 0, 'Infantiles': 3, 'Mayores': 0}",21
17138,Area_infantil,83,Peñagrande,8.0,Fuencarral-el_pardo,Operativo,"[439527.18, 4481422.43]","[-3.71347843, 40.48129065]",Avenida,Betanzos,066,28034.0,"Avenida_betanzos, 066",20148145.0,2009-04-15T00:00:00Z,8165,AE21,7,Infantil,"{'Deportivas': 0, 'Infantiles': 4, 'Mayores': 0}",40
17140,Area_infantil,86,Valverde,8.0,Fuencarral-el_pardo,Operativo,"[441008.98, 4483109.47]","[-3.69615392, 40.49659473]",Calle,San_cugat_del_valles,013,28034.0,"Calle_san_cugat_del_valles, 013",20046451.0,2007-02-28T00:00:00Z,8167,AE21,5,Infantil,"{'Deportivas': 0, 'Infantiles': 2, 'Mayores': 0}",3
17143,Area_infantil,86,Valverde,8.0,Fuencarral-el_pardo,Operativo,"[441676.818, 4482591.306]","[-3.6882256, 40.49197412]",Calle,Zamarramala,049,28034.0,"Calle_zamarramala, 049",20169516.0,17143-FECHA_INSTALACION-incorrecta,8170,AE21,9,Infantil,"{'Deportivas': 0, 'Infantiles': 3, 'Mayores': 0}",6
17145,Area_infantil,84,Pilar,8.0,Fuencarral-el_pardo,Operativo,"[439789.889, 4480919.025]","[-3.71033132, 40.47677489]",Plaza,Verin,007,28029.0,"Plaza_verin, 007",11046664.0,2009-12-11T00:00:00Z,8172,AE21,8,Infantil,"{'Deportivas': 0, 'Infantiles': 5, 'Mayores': 0}",7
17738,Area_infantil,131,Entrevias,13.0,Puente_de_vallecas,Operativo,"[443874.211, 4469474.134]","[-3.66113923, 40.37395925]",Avenida,Glorietas,013,28053.0,"Avenida_glorietas, 013",11087515.0,2007-03-22T00:00:00Z,13076,AE21,11,Infantil,"{'Deportivas': 0, 'Infantiles': 3, 'Mayores': 0}",29
17740,Area_infantil,131,Entrevias,13.0,Puente_de_vallecas,Operativo,"[443795.64, 4469723.75]","[-3.66208672, 40.37620264]",Calle,Martos,1O,28053.0,"Calle_martos, 01O",31020831.0,17740-FECHA_INSTALACION-incorrecta,13079,AE21,12,Infantil,"{'Deportivas': 0, 'Infantiles': 1, 'Mayores': 0}",37
17744,Area_infantil,131,Entrevias,13.0,Puente_de_vallecas,Operativo,"[443435.53, 4469725.69]","[-3.66632871, 40.37619576]",Calle,Alcores,014,28053.0,"Calle_alcores, 014",11088493.0,17744-FECHA_INSTALACION-incorrecta,13082,AE21,15,Infantil,"{'Deportivas': 0, 'Infantiles': 2, 'Mayores': 0}",14
17747,Area_infantil,131,Entrevias,13.0,Puente_de_vallecas,Operativo,"[443604.07, 4469866.87]","[-3.66435593, 40.37747902]",Calle,Vedra,37P,28053.0,"Calle_vedra, 37P",11088137.0,2007-04-11T00:00:00Z,13086,AE21,6,Infantil,"{'Deportivas': 0, 'Infantiles': 0, 'Mayores': 0}",32
17748,Area_infantil,131,Entrevias,13.0,Puente_de_vallecas,Operativo,"[443280.24, 4469961.56]","[-3.6681789, 40.37831006]",Calle,Benameji,202,28053.0,"Calle_benameji, 202",31004707.0,2007-04-11T00:00:00Z,13087,AE21,8,Infantil,"{'Deportivas': 0, 'Infantiles': 0, 'Mayores': 0}",13
17749,Area_infantil,131,Entrevias,13.0,Puente_de_vallecas,Operativo,"[443220.16, 4469936.82]","[-3.66888441, 40.3780831]",Calle,Pedroches,016,28053.0,"Calle_pedroches, 016",31002428.0,2007-04-27T00:00:00Z,13088,AE21,10,Infantil,"{'Deportivas': 0, 'Infantiles': 3, 'Mayores': 0}",3
17750,Area_infantil,131,Entrevias,13.0,Puente_de_vallecas,Operativo,"[443243.279, 4469776.48]","[-3.6685978, 40.37664023]",Calle,Los_barros,002,28053.0,"Calle_los_barros, 002",11088473.0,17750-FECHA_INSTALACION-incorrecta,13089,AE21,20,Infantil,"{'Deportivas': 0, 'Infantiles': 2, 'Mayores': 0}",38
17754,Area_infantil,131,Entrevias,13.0,Puente_de_vallecas,Operativo,"[443124.01, 4469840.03]","[-3.67000838, 40.3772046]",Calle,Peñarroya,216,28053.0,"Calle_peñarroya, 216",11089163.0,17754-FECHA_INSTALACION-incorrecta,13092,AE21,9,Infantil,"{'Deportivas': 0, 'Infantiles': 2, 'Mayores': 0}",20
17756,Area_infantil,131,Entrevias,13.0,Puente_de_vallecas,Operativo,"[444170.916, 4469368.697]","[-3.65763515, 40.37302933]",Calle,Esteban_carros,041,28053.0,"Calle_esteban_carros, 041",11087171.0,2007-02-09T00:00:00Z,13094,AE21,7,Infantil,"{'Deportivas': 0, 'Infantiles': 2, 'Mayores': 0}",32
17765,Area_infantil,131,Entrevias,13.0,Puente_de_vallecas,Operativo,"[443017.03, 4470158.99]","[-3.67129705, 40.38007067]",Calle,Lagartera,236,28053.0,"Calle_lagartera, 236",11089865.0,17765-FECHA_INSTALACION-incorrecta,13102,AE21,16,Infantil,"{'Deportivas': 0, 'Infantiles': 2, 'Mayores': 0}",12
17768,Area_infantil,131,Entrevias,13.0,Puente_de_vallecas,Operativo,"[442768.24, 4470394.38]","[-3.67424891, 40.38217415]",Calle,Mestanza,088,28053.0,"Calle_mestanza, 088",11090321.0,2006-11-29T00:00:00Z,13107,AE21,15,Infantil,"{'Deportivas': 0, 'Infantiles': 4, 'Mayores': 0}",23
17776,Area_infantil,132,San_diego,13.0,Puente_de_vallecas,Operativo,"[443331.16, 4470615.09]","[-3.6676372, 40.38420091]",Calle,Imagen,018,28018.0,"Calle_imagen, 018",11093720.0,2007-03-22T00:00:00Z,13116,AE21,11,Infantil,"{'Deportivas': 0, 'Infantiles': 0, 'Mayores': 0}",38
17778,Area_infantil,131,Entrevias,13.0,Puente_de_vallecas,Operativo,"[442742.205, 4470621.701]","[-3.67457604, 40.3842202]",Calle,Concejo_de_teverga,022,28053.0,"Calle_concejo_de_teverga, 022",20063169.0,17778-FECHA_INSTALACION-incorrecta,13118,AE21,9,Infantil,"{'Deportivas': 1, 'Infantiles': 5, 'Mayores': 0}",40
17147,Area_infantil,83,Peñagrande,8.0,Fuencarral-el_pardo,Operativo,"[439090.2, 4480567.54]","[-3.71855157, 40.47355756]",Calle,Candido_mateos,019,28035.0,"Calle_candido_mateos, 019",11046032.0,2011-03-13T00:00:00Z,8175,AE21,5,Infantil,"{'Deportivas': 0, 'Infantiles': 0, 'Mayores': 0}",27
17149,Area_infantil,95,Valdemarin,9.0,Moncloa-aravaca,Operativo,"[433916.61, 4480197.38]","[-3.77954058, 40.46982756]",Avenida,Valdemarin,075,28023.0,"Avenida_valdemarin, 075",20057171.0,2005-01-10T00:00:00Z,9002,AE21,21,Infantil,"{'Deportivas': 0, 'Infantiles': 7, 'Mayores': 0}",14
17151,Area_infantil,95,Valdemarin,9.0,Moncloa-aravaca,Operativo,"[435215.79, 4479642.39]","[-3.76415968, 40.4649304]",Calle,Argentona,023,28023.0,"Calle_argentona, 023",20149180.0,2007-04-04T00:00:00Z,9004,AE21,10,Infantil,"{'Deportivas': 0, 'Infantiles': 6, 'Mayores': 0}",20
17153,Area_infantil,96,El_plantio,9.0,Moncloa-aravaca,Operativo,"[430639.79, 4480054.19]","[-3.81817568, 40.46827054]",Calle,Martin_pescador,002,28023.0,"Calle_martin_pescador, 002",20079430.0,2006-01-16T00:00:00Z,9006,AE21,10,Infantil,"{'Deportivas': 0, 'Infantiles': 3, 'Mayores': 0}",20
17155,Area_infantil,91,Casa_de_campo,9.0,Moncloa-aravaca,Operativo,"[438215.06, 4475336.21]","[-3.72836581, 40.42636717]",Calle,Aniceto_marinas,078,28008.0,"Calle_aniceto_marinas, 078",11052061.0,2009-04-22T00:00:00Z,9008,AE21,9,Infantil,"{'Deportivas': 0, 'Infantiles': 5, 'Mayores': 0}",33
17159,Area_infantil,97,Aravaca,9.0,Moncloa-aravaca,Operativo,"[433829.33, 4479360.85]","[-3.78048283, 40.46228495]",Paseo,Ermita,026,28023.0,"Paseo_ermita, 026",31042897.0,2007-04-17T00:00:00Z,9012,AE21,7,Infantil,"{'Deportivas': 0, 'Infantiles': 1, 'Mayores': 0}",1
17161,Area_infantil,91,Casa_de_campo,9.0,Moncloa-aravaca,Operativo,"[438613.7, 4475057.38]","[-3.72363979, 40.42388486]",Paseo,Florida,022,28008.0,"Paseo_florida, 022",20106581.0,17161-FECHA_INSTALACION-incorrecta,9014,AE21,8,Infantil,"{'Deportivas': 0, 'Infantiles': 0, 'Mayores': 0}",26
17163,Area_infantil,97,Aravaca,9.0,Moncloa-aravaca,Operativo,"[434374.144, 4478022.445]","[-3.77391896, 40.45027145]",Calle,Rosa_luxemburgo,031,28023.0,"Calle_rosa_luxemburgo, 031",31005332.0,2006-01-11T00:00:00Z,9016,AE21,12,Infantil,"{'Deportivas': 0, 'Infantiles': 2, 'Mayores': 0}",21
17165,Area_infantil,97,Aravaca,9.0,Moncloa-aravaca,Operativo,"[434760.72, 4478011.27]","[-3.76935935, 40.45020121]",Calle,Rosa_luxemburgo,003,28023.0,"Calle_rosa_luxemburgo, 003",31005317.0,2008-01-25T00:00:00Z,9019,AE21,5,Infantil,"{'Deportivas': 0, 'Infantiles': 1, 'Mayores': 0}",37
17168,Area_infantil,97,Aravaca,9.0,Moncloa-aravaca,Operativo,"[435066.87, 4477963.64]","[-3.76574439, 40.44979612]",Calle,Capuchina,013,28023.0,"Calle_capuchina, 013",11058563.0,2006-01-09T00:00:00Z,9021,AE21,6,Infantil,"{'Deportivas': 0, 'Infantiles': 3, 'Mayores': 0}",31
17170,Area_infantil,97,Aravaca,9.0,Moncloa-aravaca,Operativo,"[434033.29, 4478314.36]","[-3.77796859, 40.45287412]",Calle,Arroyo_de_pozuelo,077,28023.0,"Calle_arroyo_de_pozuelo, 077",31005606.0,2006-11-21T00:00:00Z,9023,AE21,9,Infantil,"{'Deportivas': 0, 'Infantiles': 4, 'Mayores': 0}",25
17779,Area_infantil,131,Entrevias,13.0,Puente_de_vallecas,Operativo,"[442720.438, 4470593.371]","[-3.67482992, 40.38396349]",Calle,Timoteo_perez_rubio,013,28053.0,"Calle_timoteo_perez_rubio, 013",20027466.0,2007-05-21T00:00:00Z,13119,AE21,36,Infantil,"{'Deportivas': 4, 'Infantiles': 15, 'Mayores': 0}",35
17797,Area_infantil,131,Entrevias,13.0,Puente_de_vallecas,Operativo,"[443476.83, 4469861.35]","[-3.66585426, 40.37742067]",Calle,Pozohalcon,32R,28053.0,"Calle_pozohalcon, 32R",31021883.0,2006-11-07T00:00:00Z,13139,AE21,9,Infantil,"{'Deportivas': 0, 'Infantiles': 0, 'Mayores': 0}",18
17818,Area_infantil,141,Pavones,14.0,Moratalaz,Operativo,"[445901.808, 4471912.643]","[-3.63746344, 40.39606097]",Calle,Arroyo_fontarron,367,28030.0,"Calle_arroyo_fontarron, 367",11101203.0,2003-01-01T00:00:00Z,14004,AE21,23,Infantil,"{'Deportivas': 0, 'Infantiles': 4, 'Mayores': 0}",12
17820,Area_infantil,145,Fontarron,14.0,Moratalaz,Operativo,"[445482.416, 4472267.358]","[-3.64243541, 40.39922912]",Calle,Encomienda_de_palacios,190,28030.0,"Calle_encomienda_de_palacios, 190",31006781.0,17820-FECHA_INSTALACION-incorrecta,14006,AE21,20,Infantil,"{'Deportivas': 0, 'Infantiles': 2, 'Mayores': 0}",4
17823,Area_infantil,145,Fontarron,14.0,Moratalaz,Operativo,"[445003.898, 4472514.406]","[-3.64809527, 40.40142321]",Calle,Corregidor_juan_francisco_de_lujan,048,28030.0,"Calle_corregidor_juan_francisco_de_lujan, 048",11102221.0,2006-01-01T00:00:00Z,14009,AE21,16,Infantil,"{'Deportivas': 0, 'Infantiles': 5, 'Mayores': 0}",12
17825,Area_infantil,145,Fontarron,14.0,Moratalaz,Operativo,"[444868.375, 4472671.323]","[-3.64970581, 40.40282785]",Calle,Corregidor_juan_francisco_de_lujan,010,28030.0,"Calle_corregidor_juan_francisco_de_lujan, 010",11102233.0,17825-FECHA_INSTALACION-incorrecta,14010,AE21,20,Infantil,"{'Deportivas': 0, 'Infantiles': 4, 'Mayores': 0}",8
17827,Area_infantil,145,Fontarron,14.0,Moratalaz,Operativo,"[444498.39, 4472971.797]","[-3.65409188, 40.40551011]",Avenida,Moratalaz,058,28030.0,"Avenida_moratalaz, 058",20152927.0,2004-01-01T00:00:00Z,14012,AE21,23,Infantil,"{'Deportivas': 0, 'Infantiles': 5, 'Mayores': 0}",8
17829,Area_infantil,145,Fontarron,14.0,Moratalaz,Operativo,"[443799.49, 4473224.8]","[-3.66235031, 40.40774242]",Calle,Ramon_areces,001,28030.0,"Calle_ramon_areces, 001",20107356.0,2003-01-01T00:00:00Z,14014,AE21,7,Infantil,"{'Deportivas': 0, 'Infantiles': 3, 'Mayores': 0}",17
17831,Area_infantil,144,Media_legua,14.0,Moratalaz,Operativo,"[443905.833, 4473469.414]","[-3.66111865, 40.40995321]",Calle,Lituania,003,28030.0,"Calle_lituania, 003",20107368.0,2003-01-01T00:00:00Z,14016,AE21,16,Infantil,"{'Deportivas': 0, 'Infantiles': 11, 'Mayores': 0}",19
17833,Area_infantil,144,Media_legua,14.0,Moratalaz,Operativo,"[444338.957, 4473226.097]","[-3.65599294, 40.40779035]",Calle,Entre_arroyos,032,28030.0,"Calle_entre_arroyos, 032",11101851.0,2005-01-01T00:00:00Z,14018,AE21,18,Infantil,"{'Deportivas': 0, 'Infantiles': 4, 'Mayores': 0}",38
17837,Area_infantil,143,Marroquina,14.0,Moratalaz,Operativo,"[444710.687, 4473396.324]","[-3.65162698, 40.40934863]",Calle,Camino_de_los_vinateros,084,28030.0,"Calle_camino_de_los_vinateros, 084",11101620.0,1996-01-01T00:00:00Z,14021,AE21,8,Infantil,"{'Deportivas': 0, 'Infantiles': 5, 'Mayores': 0}",36
17839,Area_infantil,144,Media_legua,14.0,Moratalaz,Operativo,"[444349.4, 4473763.0]","[-3.65591683, 40.41262778]",Avenida,Doctor_garcia_tapia,030,28030.0,"Avenida_doctor_garcia_tapia, 030",20182062.0,2007-01-01T00:00:00Z,14023,AE21,12,Infantil,"{'Deportivas': 0, 'Infantiles': 3, 'Mayores': 0}",32
17172,Area_infantil,97,Aravaca,9.0,Moncloa-aravaca,Operativo,"[433851.87, 4478566.02]","[-3.78013417, 40.45512672]",Calle,La_pinilla,079,28023.0,"Calle_la_pinilla, 079",20127193.0,2006-02-02T00:00:00Z,9025,AE21,10,Infantil,"{'Deportivas': 0, 'Infantiles': 4, 'Mayores': 0}",11
17174,Area_infantil,97,Aravaca,9.0,Moncloa-aravaca,Operativo,"[433592.504, 4478792.041]","[-3.78321644, 40.45714209]",Calle,Baja_de_la_iglesia,030,28023.0,"Calle_baja_de_la_iglesia, 030",11056899.0,2006-03-02T00:00:00Z,9027,AE21,12,Infantil,"{'Deportivas': 0, 'Infantiles': 4, 'Mayores': 0}",12
17176,Area_infantil,97,Aravaca,9.0,Moncloa-aravaca,Operativo,"[434101.58, 4478146.71]","[-3.77714589, 40.4513693]",Calle,Rosa_luxemburgo,056,28023.0,"Calle_rosa_luxemburgo, 056",31005309.0,2005-02-03T00:00:00Z,9029,AE21,7,Infantil,"{'Deportivas': 0, 'Infantiles': 4, 'Mayores': 0}",24
17178,Area_infantil,97,Aravaca,9.0,Moncloa-aravaca,Operativo,"[433694.169, 4478132.959]","[-3.78194867, 40.45121303]",Calle,Rosas_de_aravaca,002,28023.0,"Calle_rosas_de_aravaca, 002",20095788.0,2005-12-07T00:00:00Z,9031,AE21,33,Infantil,"{'Deportivas': 0, 'Infantiles': 7, 'Mayores': 0}",39
17180,Area_infantil,97,Aravaca,9.0,Moncloa-aravaca,Operativo,"[433182.29, 4477957.85]","[-3.78796632, 40.44959462]",Calle,Pavo_real,006,28023.0,"Calle_pavo_real, 006",31025133.0,2004-09-13T00:00:00Z,9033,AE21,16,Infantil,"{'Deportivas': 0, 'Infantiles': 4, 'Mayores': 0}",23
17186,Area_infantil,91,Casa_de_campo,9.0,Moncloa-aravaca,Operativo,"[437887.61, 4475683.51]","[-3.73225966, 40.4294714]",Calle,Aniceto_marinas,100,28008.0,"Calle_aniceto_marinas, 100",11052014.0,2009-06-22T00:00:00Z,9045,AE21,10,Infantil,"{'Deportivas': 0, 'Infantiles': 6, 'Mayores': 5}",36
17191,Area_infantil,91,Casa_de_campo,9.0,Moncloa-aravaca,Operativo,"[438536.82, 4474991.26]","[-3.72453961, 40.42328355]",Calle,Aniceto_marinas,050,28008.0,"Calle_aniceto_marinas, 050",11051480.0,17191-FECHA_INSTALACION-incorrecta,9051,AE21,10,Infantil,"{'Deportivas': 0, 'Infantiles': 3, 'Mayores': 0}",25
17193,Area_infantil,94,Valdezarza,9.0,Moncloa-aravaca,Operativo,"[439656.44, 4479303.981]","[-3.71175196, 40.46221628]",Calle,Azuaga,002,28039.0,"Calle_azuaga, 002",11055281.0,2005-02-08T00:00:00Z,9055,AE21,12,Infantil,"{'Deportivas': 0, 'Infantiles': 6, 'Mayores': 0}",7
17195,Area_infantil,94,Valdezarza,9.0,Moncloa-aravaca,Operativo,"[439166.367, 4479417.883]","[-3.71754286, 40.46320662]",Calle,Ochagavia,002,28039.0,"Calle_ochagavia, 002",31044266.0,2006-01-19T00:00:00Z,9058,AE21,9,Infantil,"{'Deportivas': 0, 'Infantiles': 3, 'Mayores': 0}",35
17197,Area_infantil,94,Valdezarza,9.0,Moncloa-aravaca,Operativo,"[438898.521, 4479510.412]","[-3.72071082, 40.4640205]",Calle,Antonio_machado,015,28035.0,"Calle_antonio_machado, 015",11054967.0,2007-02-15T00:00:00Z,9060,AE21,8,Infantil,"{'Deportivas': 0, 'Infantiles': 4, 'Mayores': 0}",19
17199,Area_infantil,94,Valdezarza,9.0,Moncloa-aravaca,Operativo,"[439093.256, 4479640.594]","[-3.71842653, 40.46520753]",Calle,Artajona,047,28039.0,"Calle_artajona, 047",11054811.0,2007-05-27T00:00:00Z,9062,AE21,9,Infantil,"{'Deportivas': 0, 'Infantiles': 5, 'Mayores': 0}",28
17841,Area_infantil,144,Media_legua,14.0,Moratalaz,Operativo,"[444425.36, 4473718.16]","[-3.65501768, 40.41222891]",Calle,Primavera_de_praga,022,28030.0,"Calle_primavera_de_praga, 022",20141879.0,17841-FECHA_INSTALACION-incorrecta,14025,AE21,19,Infantil,"{'Deportivas': 0, 'Infantiles': 3, 'Mayores': 0}",13
17843,Area_infantil,144,Media_legua,14.0,Moratalaz,Operativo,"[444249.51, 4473402.192]","[-3.65706248, 40.40937073]",Calle,Corregidor_mendo_de_zuñiga,011,28030.0,"Calle_corregidor_mendo_de_zuñiga, 011",31003224.0,2005-01-01T00:00:00Z,14027,AE21,13,Infantil,"{'Deportivas': 0, 'Infantiles': 8, 'Mayores': 0}",15
17845,Area_infantil,143,Marroquina,14.0,Moratalaz,Operativo,"[445066.611, 4473457.148]","[-3.64743765, 40.40992013]",Calle,Marroquina,055,28030.0,"Calle_marroquina, 055",11101490.0,17845-FECHA_INSTALACION-incorrecta,14030,AE21,13,Infantil,"{'Deportivas': 0, 'Infantiles': 4, 'Mayores': 0}",17
17846,Area_infantil,143,Marroquina,14.0,Moratalaz,Operativo,"[445273.44, 4473324.42]","[-3.64498872, 40.40873806]",Avenida,Moratalaz,168,28030.0,"Avenida_moratalaz, 168",11103210.0,2003-01-01T00:00:00Z,14031,AE21,10,Infantil,"{'Deportivas': 0, 'Infantiles': 3, 'Mayores': 0}",34
17848,Area_infantil,144,Media_legua,14.0,Moratalaz,Operativo,"[444114.72, 4474041.59]","[-3.65870715, 40.41512175]",Calle,Felix_rodriguez_de_la_fuente,065,28030.0,"Calle_felix_rodriguez_de_la_fuente, 065",11102086.0,17848-FECHA_INSTALACION-incorrecta,14033,AE21,9,Infantil,"{'Deportivas': 0, 'Infantiles': 2, 'Mayores': 0}",27
